0,69
82.0442626658045,70.5331166725557
164.140532825633,71.5580608629997
249.101916493353,71.7925736363559
332.182520454561,71.3468902075964
416.254670963008,70.8280365103217
495.330844802651,70.6414982437025
575.152803567278,70.4451053764375
653.205144040749,70.3795952412711
738.002602107511,69.7645648576213
818.027625347191,69.5426154537094
898.118246791891,69.3004779067882
980.079475188722,68.9026747371149
1061.14169245002,68.599154906399
1139.27372549306,68.519069857217
1222.46124841828,68.3772433121902
1300.35875796241,69.1486631584102
1375.56916894815,68.7548264957532
1450.58381247379,68.3609585242701
1528.61926864683,68.5575021969504
1605.58397275636,68.5786288310157
1690.73526419816,70.1801398605569
1765.8607155748,69.7914710297875
1844.76374052086,70.1491959166127
1927.68455634244,71.3308639026079
2007.86892722346,71.9361568322099
2086.83606915306,71.7841530239482
2166.71913598734,71.5632100706621
2251.80135023691,70.9532872882161
2335.70816516882,70.4120650812618
2420.79263834332,69.7956890967353
2499.86354911873,69.6193830861858
2577.05890165442,69.6154149236862
2654.19208140119,69.6130427165012
2730.09283946298,69.7102463368457
2809.07577275313,69.5264209638887
2894.08624312766,68.9050613087613
2969.05670691318,69.1051712486311
3049.93958564477,68.8193037564598
3129.75861740531,68.6066819000086
3206.68277248806,68.6092749335593
3283.60346903165,68.6204785117934
3364.58552562287,68.3360360051156
3449.40362446521,68.5812312774717
3525.4406380069,68.3713770000006
3608.13685182861,69.5440095449469
3690.05929028829,70.5260768620176
3773.14656467608,72.0285425812187
3850.22786804579,72.0349254824144
3930.30737684189,71.8158332177273
4015.46434790825,71.1892654017154
4093.50879464788,71.1169346409977
4172.64841837878,70.8948191898231
4252.66450124259,70.6895661675202
4335.57956650011,70.2298913978404
4420.52164467734,69.6255849641529
4495.52991250898,69.7340391269025
4575.39742270308,69.5070018796742
4650.49642074232,69.6617353391113
4730.52574677055,69.4627544694931
4805.68851119975,69.630774569752
4880.60019974235,69.8026157834872
4960.70865715944,69.5269217792645
5043.67168991259,69.0549816241028
5118.73724644963,69.1984712324886
5203.54753389807,68.3562401007611
5283.38430140739,68.1422906748129
5359.51383129058,68.2062726166005
5438.3504224767,68.0498033914326
5519.19106748314,68.6018257745021
5597.38879699402,68.7606159741864
